symbol,date,open,high,low,close,volume,name,price,market_cap,average_volume,revenue_growth,earnings_growth,net_income,roe,debt_to_equity,current_ratio,free_cashflow,forward_pe,peg_ratio
MCO,2025-09-04,496.0,500.3522033691406,495.55999755859375,499.25,197488.0,Moody's Corporation,499.25,89544982528,679214,0.045,0.063,2132000000,0.5302,179.869,1.753,2084249984.0,37.48123,
HCA,2025-09-04,410.0,415.8500061035156,407.9500122070313,415.3599853515625,323567.0,"HCA Healthcare, Inc.",415.36,97191747584,1376958,0.064,0.235,5970999808,136.31683,,0.976,5593999872.0,16.918941,
WM,2025-09-04,224.5800018310547,226.2400054931641,224.4600067138672,224.63999938964844,483580.0,"Waste Management, Inc.",224.64,90491731968,1648930,0.19,0.065,2720999936,0.32691002,261.03,0.857,1450375040.0,27.836432,
SHW,2025-09-04,365.5,366.739990234375,361.9700012207031,366.0400085449219,903291.0,Sherwin-Williams Company (The),366.04,91265851392,1793082,0.007,-0.143,2544900096,0.62431,308.571,0.784,1781549952.0,28.641628,
CVS,2025-09-04,73.41999816894531,73.90499877929688,72.91000366210938,73.5199966430664,1858726.0,CVS Health Corporation,73.52,93247619072,7351696,0.084,-0.432,4530999808,0.05881,106.67,0.803,5829250048.0,11.345678,
CTAS,2025-09-04,205.88999938964844,206.509994506836,205.19000244140625,206.07000732421875,332349.0,Cintas Corporation,206.07,83041673216,1568337,0.08,0.089,1805929984,0.40269002,56.665,2.089,1556821248.0,44.032055,
ORLY,2025-09-04,104.0199966430664,104.69499969482422,103.7699966430664,104.33499908447266,1195144.0,"O'Reilly Automotive, Inc.",104.335,88527937536,4664979,0.059,0.114,2423674112,,,0.724,1294162048.0,2.3216512,
RCL,2025-09-04,354.45001220703125,362.6600036621094,353.54998779296875,360.30999755859375,373518.0,Royal Caribbean Cruises Ltd.,360.31,97870282752,2354222,0.104,0.417,3603000064,0.46622002,210.865,0.232,2445750016.0,25.214136,
GD,2025-09-04,323.2699890136719,323.56500244140625,320.9100036621094,322.6000061035156,236803.0,General Dynamics Corporation,322.6,86777143296,1119766,0.089,0.147,4086000128,0.17915002,45.034,1.364,3491124992.0,20.06219,
MCK,2025-09-04,690.5700073242188,696.75,688.364990234375,693.239990234375,313103.0,McKesson Corporation,693.24,86227959808,773008,0.234,-0.107,3164000000,,,0.883,5286374912.0,18.832926,
NOC,2025-09-04,581.7100219726562,581.9400024414062,576.0,578.2899780273438,158253.0,Northrop Grumman Corporation,578.29,82801295360,769719,0.013,0.281,3944999936,0.26501,116.903,1.042,2474125056.0,20.60905,
COIN,2025-09-04,301.9599914550781,306.139892578125,300.010009765625,305.0409851074219,3297666.0,"Coinbase Global, Inc.",305.041,78376624128,13345737,0.029,36.934,2860652032,0.27961,38.83,2.125,388593504.0,85.445656,
MMM,2025-09-04,152.1999969482422,153.4499969482422,152.02999877929688,152.9550018310547,899374.0,3M Company,152.955,81468424192,3375564,0.014,-0.351,3939000064,0.9476,316.755,1.72,-3343749888.0,19.361393,
MDLZ,2025-09-04,61.42499923706055,61.54999923706055,60.8849983215332,60.90499877929688,1838848.0,"Mondelez International, Inc.",60.905,78808023040,7484519,0.077,0.095,3640999936,0.13545999,81.933,0.641,3524875008.0,17.75656,
CI,2025-09-04,299.260009765625,303.70001220703125,296.2799987792969,302.7850036621094,566633.0,The Cigna Group,302.785,80821796864,1886943,0.11,0.048,5017999872,0.13182999,76.102,0.788,4468125184.0,9.667465,
AON,2025-09-04,375.4800109863281,375.8699951171875,370.8500061035156,371.5950012207031,197766.0,Aon plc,371.595,80125919232,1347603,0.105,0.081,2603000064,0.37410998,224.725,1.028,3132000000.0,21.368317,
ECL,2025-09-04,273.9700012207031,275.3467102050781,272.8699951171875,274.17999267578125,486686.0,Ecolab Inc.,274.18,77764296704,1199880,0.178,,2136099968,0.24410999,103.915,1.442,2128974976.0,36.55733,
APO,2025-09-04,133.39999389648438,134.24000549316406,132.72500610351562,133.9739990234375,920572.0,"Apollo Global Management, Inc. ",133.974,76636749824,3016896,0.131,-0.267,3159000064,0.16735001,102.676,1.708,,15.798821,
TDG,2025-09-04,1282.699951171875,1283.14501953125,1263.0,1279.5,217408.0,Transdigm Group Incorporated,1279.5,72100208640,311069,0.093,0.064,1751000064,,,3.128,1632249984.0,29.427322,
EQIX,2025-09-04,764.7999877929688,767.6649780273438,759.6649780273438,759.7650146484375,124550.0,"Equinix, Inc.",759.765,74353639424,616467,0.054,0.187,994000000,0.07512,154.895,1.544,2248000000.0,56.783634,
ABNB,2025-09-04,124.6500015258789,124.72000122070312,123.18000030517578,123.77999877929688,2712242.0,"Airbnb, Inc.",123.78,75782578176,4621833,0.127,0.016,2624999936,0.33262002,29.324,1.232,3383124992.0,27.506666,
MSI,2025-09-04,476.6499938964844,478.6700134277344,475.5750122070313,477.4450073242188,152398.0,"Motorola Solutions, Inc.",477.445,79544246272,933909,0.052,0.169,2116000000,1.51517,419.96,1.728,2032499968.0,32.50136,
NEM,2025-09-04,74.3499984741211,75.08000183105469,73.44000244140625,74.80000305175781,3628274.0,Newmont Corporation,74.8,82164064256,11295009,0.208,1.501,6227999744,0.20285,23.561,2.227,9163750400.0,19.530027,
ITW,2025-09-04,261.8399963378906,264.2098999023437,260.625,263.5400085449219,202690.0,Illinois Tool Works Inc.,263.54,76821913600,944246,0.006,0.016,3364999936,1.09023,278.325,1.585,2327000064.0,24.629908,
PNC,2025-09-04,206.2400054931641,206.9850006103516,205.4750061035156,206.22999572753903,266191.0,"PNC Financial Services Group, I",206.23,81214816256,2091837,0.045,0.137,5832000000,0.11373,,,,13.739507,
AJG,2025-09-04,304.9599914550781,305.4800109863281,302.239990234375,302.9200134277344,331341.0,Arthur J. Gallagher & Co.,302.92,77657489408,1510188,0.117,0.102,1641100032,0.09507,58.011,1.36,984899968.0,26.854612,
UPS,2025-09-04,85.63999938964844,85.69000244140625,83.66999816894531,84.1050033569336,6557790.0,"United Parcel Service, Inc.",84.105,71284875264,6918746,-0.027,-0.083,5729999872,0.34907,183.235,1.324,4042374912.0,9.546538,
EMR,2025-09-04,129.9499969482422,131.6199951171875,129.56500244140625,131.09500122070312,743238.0,Emerson Electric Company,131.095,73780264960,3193300,0.04,0.813,2208000000,0.09155,74.771,0.845,3172750080.0,20.74288,
FI,2025-09-04,136.5800018310547,136.75050354003906,135.2397003173828,135.66000366210938,1355342.0,"Fiserv, Inc.",135.66,73743835136,4980766,0.08,0.216,3379000064,0.12457,115.305,1.089,4373499904.0,13.313053,
RSG,2025-09-04,233.6699981689453,235.1750030517578,232.5749969482422,234.1699981689453,185695.0,"Republic Services, Inc.",234.17,73111617536,1289432,0.046,0.08,2123000064,0.18414,109.658,0.662,1870850048.0,34.386196,
MAR,2025-09-04,266.4200134277344,269.44000244140625,265.1700134277344,268.5398864746094,485617.0,Marriott International,268.5399,72897298432,1403946,0.059,0.033,2467000064,,,0.492,1501874944.0,25.33395,
USB,2025-09-04,48.7599983215332,48.915000915527344,48.41999816894531,48.83000183105469,1596700.0,U.S. Bancorp,48.83,75988754432,10516622,0.033,0.144,6518000128,0.11667,,,,11.277137,
BK,2025-09-04,105.11000061035156,105.66000366210938,104.77999877929688,105.36000061035156,760082.0,The Bank of New York Mellon Cor,105.36,74304192512,3907093,0.097,0.27,4780000256,0.116809994,,,,16.134762,
WMB,2025-09-04,58.0,58.59000015258789,57.25,57.380001068115234,1897737.0,"Williams Companies, Inc. (The)",57.38,70071312384,7491100,0.114,0.359,2425999872,0.17393999,192.989,0.536,580875008.0,27.454548,
ELV,2025-09-04,308.6000061035156,313.8500061035156,306.375,311.07000732421875,1400436.0,"Elevance Health, Inc.",311.07,70046121984,2377743,0.14,-0.216,5360000000,0.124180004,68.838,1.445,12048000000.0,8.900429,
HWM,2025-09-04,174.8699951171875,180.9499053955078,174.72999572753906,179.53500366210938,1007906.0,Howmet Aerospace Inc.,179.535,72375230464,3084159,0.092,0.538,1395000064,0.29982,67.989,2.309,703124992.0,56.635647,
CL,2025-09-04,84.0999984741211,84.07499694824219,83.06999969482422,83.4000015258789,2484433.0,Colgate-Palmolive Company,83.395,67401588736,5017787,0.01,0.022,2908000000,3.9804401,832.51,0.885,2730125056.0,21.604921,
ZTS,2025-09-04,152.52999877929688,152.82000732421875,151.35000610351562,152.0,618543.0,Zoetis Inc.,152.0,67363815424,3070090,0.042,0.175,2612000000,0.52772,137.01,1.76,2286249984.0,23.974762,
JCI,2025-09-04,105.87999725341795,107.01000213623048,105.25,106.48999786376952,1058780.0,Johnson Controls International ,106.49,69685460992,4874701,0.026,-0.266,1990000000,0.11653,68.319,0.959,2771124992.0,25.415274,
CSX,2025-09-04,32.349998474121094,32.599998474121094,32.04999923706055,32.49639892578125,3305390.0,CSX Corporation,32.4964,60582387712,19550785,-0.034,-0.102,3102000128,0.24819,159.506,0.773,1552999936.0,16.008078,
AZO,2025-09-04,4195.14990234375,4231.06982421875,4180.0,4224.43994140625,26983.0,"AutoZone, Inc.",4224.44,70669385728,126591,0.054,-0.036,2563504896,,,0.844,1520323840.0,24.233822,
VST,2025-09-04,189.0,192.09500122070312,188.7960968017578,189.4900054931641,1401048.0,Vistra Corp.,189.49,64203001856,4671827,0.105,-0.1,2196000000,0.39298,373.842,0.899,1735374976.0,27.462318,
PYPL,2025-09-04,69.70999908447266,69.9000015258789,66.2300033569336,68.1449966430664,9236343.0,"PayPal Holdings, Inc.",68.145,65104228352,10589972,0.051,0.194,4679000064,0.22923,60.254,1.329,1010249984.0,13.935582,
EOG,2025-09-04,120.37999725341795,122.25,119.8000030517578,122.0500030517578,610779.0,"EOG Resources, Inc.",122.05,66638450688,3286419,-0.113,-0.166,5731999744,0.19631,15.719,1.786,3611000064.0,11.035262,
SPG,2025-09-04,180.82000732421875,181.9199981689453,179.6999969482422,179.7100067138672,710241.0,"Simon Property Group, Inc.",179.71,67787874304,1523070,0.028,0.125,2112224000,0.73077005,838.545,0.375,2046775552.0,26.5059,
APD,2025-09-04,291.6600036621094,291.989990234375,286.2200927734375,289.57000732421875,199350.0,"Air Products and Chemicals, Inc",289.57,64444964864,998180,0.012,0.024,1572400000,0.09336001,103.39,1.292,-4705900032.0,20.435427,
HLT,2025-09-04,275.739990234375,277.760009765625,274.67999267578125,276.8999938964844,849508.0,Hilton Worldwide Holdings Inc.,276.9,65125216256,1819514,0.054,0.102,1588999936,,,0.538,2054000000.0,34.65582,
MNST,2025-09-04,63.57500076293945,63.90999984741211,63.1150016784668,63.415000915527344,1396383.0,Monster Beverage Corporation,63.415,61920186368,5949769,0.111,0.22,1573416960,0.241,0.911,3.519,1438209536.0,33.911766,
NSC,2025-09-04,278.5599975585937,280.19000244140625,277.32000732421875,279.5824890136719,270681.0,Norfolk Southern Corporation,279.5825,62725451776,2130590,0.022,0.049,3347000064,0.24129999,121.059,0.793,1454625024.0,20.587812,
ADSK,2025-09-04,318.57501220703125,318.57501220703125,312.69000244140625,316.3399963378906,453525.0,"Autodesk, Inc.",316.34,67380420608,1637988,0.171,0.123,1043000000,0.402,100.7,0.764,2390625024.0,34.459694,
FCX,2025-09-04,45.720001220703125,45.900001525878906,45.1801986694336,45.68999862670898,3668278.0,"Freeport-McMoRan, Inc.",45.69,65600327680,14211004,0.145,0.262,1918000000,0.14645,30.841,2.465,2174874880.0,21.152777,
FTNT,2025-09-04,76.19999694824219,76.26000213623047,75.11000061035156,76.08999633789062,3172394.0,"Fortinet, Inc.",76.09,58305175552,6508535,0.136,0.163,1939600000,1.65171,52.839,1.328,1903687552.0,31.57261,
TEL,2025-09-04,206.13999938964844,208.4499969482422,204.6300048828125,208.42999267578125,547427.0,TE Connectivity plc,208.43,61587308544,1844430,0.139,0.151,1455000064,0.11512,48.355,1.525,1495124992.0,23.184649,
WDAY,2025-09-04,231.9499969482422,231.9900054931641,227.0200042724609,230.07000732421875,949842.0,"Workday, Inc.",230.07,61428690944,2870209,0.126,0.714,583000000,0.06656,41.169,2.105,2457999872.0,27.719276,
TRV,2025-09-04,278.5599975585937,280.69000244140625,277.7550048828125,278.3349914550781,514784.0,"The Travelers Companies, Inc.",278.335,62662668288,1263546,0.074,1.852,5207000064,0.19294001,27.217,0.321,15664374784.0,13.098117,
AEP,2025-09-04,110.54000091552734,110.70999908447266,106.94000244140624,108.13999938964844,2379249.0,American Electric Power Company,108.14,57832730624,3042200,0.111,2.578,3649700096,0.13013,150.71,0.552,-4070799872.0,18.359932,
REGN,2025-09-04,568.010009765625,581.97998046875,559.6199951171875,563.27001953125,425940.0,"Regeneron Pharmaceuticals, Inc.",563.27,59699298304,1032825,0.036,0.032,4458599936,0.15336001,9.035,4.598,2850962432.0,12.431472,
AXON,2025-09-04,725.780029296875,731.1900024414062,719.0,726.3380126953125,107561.0,"Axon Enterprise, Inc.",726.338,57020731392,631253,0.328,-0.17,326305984,0.14001,75.079,2.952,262484368.0,117.1513,
KMI,2025-09-04,26.8700008392334,27.145000457763672,26.64999961853028,26.68000030517578,4239596.0,"Kinder Morgan, Inc.",26.675,59273981952,14600709,0.132,0.241,2708000000,0.08875,102.275,0.684,292624992.0,21.170635,
URI,2025-09-04,948.9199829101562,958.5399780273438,947.864990234375,955.172607421875,138796.0,"United Rentals, Inc.",955.1726,61456953344,553645,0.045,0.005,2536999936,0.29302,159.989,0.859,2309625088.0,20.383537,
CMG,2025-09-04,41.720001220703125,41.79499816894531,41.03499984741211,41.244998931884766,6492034.0,"Chipotle Mexican Grill, Inc.",41.245,55304593408,16483956,0.03,-0.03,1541878016,0.42593,135.497,1.651,1128346880.0,31.484734,
DLR,2025-09-04,161.64999389648438,162.61000061035156,160.57000732421875,160.84500122070312,416685.0,"Digital Realty Trust, Inc.",160.845,55865004032,1624466,0.126,13.786,1342168064,0.05835,80.668,1.602,1939424256.0,132.92975,
TFC,2025-09-04,46.68999862670898,46.7599983215332,46.388301849365234,46.53499984741211,1735246.0,Truist Financial Corporation,46.535,60004089856,7362146,,0.466,4898999808,0.08128,,,,11.781013,
NXPI,2025-09-04,224.7700042724609,224.7700042724609,218.94500732421875,223.1100006103516,1043516.0,NXP Semiconductors N.V.,223.11,56249380864,2553862,-0.064,-0.311,2148000000,0.22695999,115.519,1.736,1407874944.0,17.07039,
COR,2025-09-04,295.6000061035156,298.0899963378906,294.3699951171875,294.5599975585937,274633.0,"Cencora, Inc.",294.56,57108701184,1265225,0.087,0.455,1897255040,1.16705,459.175,0.905,1288606848.0,18.004889,
PWR,2025-09-04,375.2999877929688,377.6900024414063,371.0799865722656,377.5050048828125,352424.0,"Quanta Services, Inc.",377.505,56250511360,1098609,0.211,0.206,971812992,0.13727,64.907,1.368,949285632.0,37.156006,
ROP,2025-09-04,523.0900268554688,526.3900146484375,521.3300170898438,526.0792846679688,127262.0,"Roper Technologies, Inc.",526.0793,56613494784,635753,0.132,0.119,1539600000,0.081520006,45.121,0.464,2110612480.0,26.277685,
AFL,2025-09-04,107.1500015258789,108.0,106.6999969482422,107.76000213623048,622477.0,AFLAC Incorporated,107.76,57633390592,2566662,-0.19,-0.642,2436999936,0.09154,55.055,1.219,4043249920.0,15.029289,
BDX,2025-09-04,189.1300048828125,190.4900054931641,187.31500244140625,190.3600006103516,418205.0,"Becton, Dickinson and Company",190.36,54562316288,2748129,0.104,0.19,1584999936,0.061750002,75.93,1.103,3369374976.0,12.101717,
FAST,2025-09-04,49.52000045776367,50.165000915527344,49.15999984741211,49.900001525878906,2379794.0,Fastenal Company,49.9,57267240960,6077624,0.086,0.151,1189100032,0.32564998,14.319,4.22,657049984.0,22.785389,
GLW,2025-09-04,69.58999633789062,70.63999938964844,69.4000015258789,69.42500305175781,3471370.0,Corning Incorporated,69.425,59470778368,5003940,0.188,3.5,819000000,0.082770005,73.616,1.497,1090875008.0,30.054115,
CARR,2025-09-04,62.880001068115234,63.66999816894531,62.45000076293945,63.31499862670898,1087969.0,Carrier Global Corporation,63.315,53882519552,4910074,0.03,-0.733,1536000000,0.11377,79.173,1.166,2310249984.0,20.827303,
CMI,2025-09-04,392.4400024414063,397.5199890136719,390.6619873046875,395.5849914550781,226108.0,Cummins Inc.,395.585,54506074112,829183,-0.017,0.222,2940999936,0.2615,67.459,1.642,1225500032.0,17.56594,
ALL,2025-09-04,206.1999969482422,207.9600067138672,205.6300048828125,207.67999267578125,423749.0,Allstate Corporation (The),207.68,54724714496,1562253,0.058,5.867,5704999936,0.27005,33.705,0.444,2785499904.0,10.913294,
NDAQ,2025-09-04,94.05999755859376,94.4000015258789,93.66600036621094,93.86000061035156,509780.0,"Nasdaq, Inc.",93.86,53856399360,3185543,0.166,1.053,1508000000,0.13254,81.977,0.96,1904000000.0,29.89172,
FDX,2025-09-04,225.69000244140625,225.6499938964844,221.3099975585937,222.7975006103516,706447.0,FedEx Corporation,222.7975,52568625152,2116074,0.139,-0.133,4087000064,0.14705,,1.193,3494500096.0,9.793297,
GM,2025-09-04,58.0,58.2307014465332,57.47999954223633,57.959999084472656,2182463.0,General Motors Company,57.96,55182442496,8836632,-0.018,-0.251,6524000256,0.06955,200.191,1.218,1409874944.0,5.4834437,
O,2025-09-04,58.06999969482422,58.650001525878906,57.935001373291016,57.94499969482422,1756018.0,Realty Income Corporation,57.945,52979458048,5426930,0.054,-0.248,908126976,0.02358,73.354,1.504,2443675392.0,36.443394,
SRE,2025-09-04,82.5999984741211,82.94999694824219,81.27999877929688,81.44000244140625,1260048.0,DBA Sempra,81.44,53137321984,3600683,-0.004,-0.369,2670000128,0.08641,101.705,0.484,-5927000064.0,15.844358,
IDXX,2025-09-04,637.7100219726562,641.823974609375,629.5599975585938,640.5599975585938,138218.0,"IDEXX Laboratories, Inc.",640.56,51247812608,566691,0.106,0.488,985656000,0.64865,84.813,1.113,625739008.0,53.55853,
D,2025-09-04,59.43000030517578,59.56900024414063,58.61000061035156,58.75,1812618.0,"Dominion Energy, Inc.",58.75,50139246592,5211143,0.093,0.381,2548999936,0.091400005,151.441,0.666,-5987500032.0,17.381657,
MET,2025-09-04,80.9800033569336,81.62999725341797,80.62000274658203,81.51000213623047,735609.0,"MetLife, Inc.",81.51,54206267392,3009461,-0.027,-0.195,4091000064,0.15508,171.716,1.618,2865125120.0,8.411765,
PCAR,2025-09-04,96.51000213623048,97.70999908447266,95.80999755859376,97.16999816894533,733527.0,PACCAR Inc.,97.17,51024257024,2757193,-0.144,-0.357,3072999936,0.16771,84.861,5.444,204050000.0,12.521907,
LHX,2025-09-04,273.3599853515625,274.25,272.69000244140625,273.1434020996094,366968.0,"L3Harris Technologies, Inc.",273.1434,51103768576,1279348,0.024,0.271,1696999936,0.08926,62.776,1.039,2885874944.0,18.981472,
PSX,2025-09-04,130.63999938964844,131.99000549316406,129.9499969482422,131.73500061035156,445310.0,Phillips 66,131.735,53237276672,2820340,-0.126,-0.098,1708000000,0.06183,73.13,1.071,-119125000.0,13.881454,
PSA,2025-09-04,293.260009765625,294.239990234375,289.2699890136719,289.2799987792969,239423.0,Public Storage,289.28,50755043328,821564,0.016,-0.338,1612307968,0.18917999,110.172,0.611,2465391872.0,27.213547,
PAYX,2025-09-04,135.52999877929688,137.27000427246094,134.78500366210938,136.6699981689453,579581.0,"Paychex, Inc.",136.67,49147760640,2375911,0.102,-0.219,1657299968,0.41804,122.209,1.282,1509437440.0,25.835539,
DHI,2025-09-04,173.8300018310547,176.77999877929688,173.07000732421875,176.00999450683594,1414609.0,"D.R. Horton, Inc.",176.01,52472803328,4044672,-0.074,-0.18,3963300096,0.16098,29.937,6.526,1801437440.0,11.048964,
SLB,2025-09-04,35.0,36.0,34.54999923706055,35.904998779296875,4757892.0,Schlumberger N.V.,35.905,53558411264,15799220,-0.065,-0.039,4092000000,0.19224001,63.579,1.315,3010500096.0,9.783379,
MPC,2025-09-04,179.66000366210938,180.1300048828125,178.16000366210938,179.82000732421875,548222.0,Marathon Petroleum Corporation,179.82,54668877824,2193648,-0.108,-0.086,2132999936,0.14628,129.105,1.232,1676625024.0,17.629414,
CTVA,2025-09-04,72.44000244140625,72.80999755859375,72.01000213623047,72.62999725341797,730747.0,"Corteva, Inc.",72.63,49323032576,4202211,0.056,0.274,1468999936,0.0574,13.877,1.682,2477374976.0,22.626167,
ROST,2025-09-04,151.1699981689453,152.8800048828125,151.07069396972656,152.85000610351562,734331.0,"Ross Stores, Inc.",152.85,49992806400,3120143,0.046,-0.019,2062835968,0.37979,88.407,1.577,1200386176.0,22.847534,
AMP,2025-09-04,509.989990234375,511.7799987792969,505.9775085449219,509.9049987792969,115863.0,"Ameriprise Financial, Inc.",509.905,48069558272,432170,0.022,0.338,3224999936,0.58239,57.793,2.496,4572125184.0,13.199715,
KDP,2025-09-04,29.200000762939453,29.38999938964844,28.700000762939453,29.020000457763672,14345593.0,Keurig Dr Pepper Inc.,29.02,39421927424,12610641,0.061,0.053,1536000000,0.06181,74.745,0.638,1366499968.0,14.156098,
CBRE,2025-09-04,160.13999938964844,160.875,159.41000366210938,160.58999633789062,291987.0,CBRE Group Inc,160.59,47784194048,1551551,0.162,0.714,1090000000,0.12946999,108.184,1.126,640875008.0,26.765,
OKE,2025-09-04,74.05000305175781,74.41999816894531,73.58999633789062,73.98999786376953,855930.0,"ONEOK, Inc.",73.99,46595645440,3660672,0.612,0.008,3092000000,0.16766001,148.224,0.586,1448999936.0,12.393635,
TGT,2025-09-04,92.73999786376952,93.29000091552734,92.27999877929688,92.77999877929688,2591271.0,Target Corporation,92.78,42159140864,6656909,-0.009,-0.202,3928000000,0.26319,132.309,0.99,2594874880.0,8.827783,
GWW,2025-09-04,1018.1199951171876,1028.030029296875,1009.6799926757812,1023.5700073242188,75554.0,"W.W. Grainger, Inc.",1023.57,48959606784,309291,0.056,0.048,1922000000,0.52412,66.838,2.822,1113874944.0,24.307053,
XYZ,2025-09-04,75.7300033569336,75.86000061035156,73.72000122070312,75.44999694824219,2581393.0,"Block, Inc.",75.45,45993111552,10492520,-0.016,1.811,2958104064,0.14163,27.675,1.957,583103104.0,20.798243,
KR,2025-09-04,68.45999908447266,68.7249984741211,67.86499786376953,67.94499969482422,1742803.0,Kroger Company (The),67.945,44922241024,7106811,-0.003,0.0,2564999936,0.24239,282.982,0.948,2607624960.0,14.835153,
EBAY,2025-09-04,90.72000122070312,92.48999786376952,90.48999786376952,92.38999938964844,1493540.0,eBay Inc.,92.39,42222231552,5926854,0.061,0.769,2190000128,0.42632,150.811,0.996,1521624960.0,17.699234,
EW,2025-09-04,81.01000213623047,81.56999969482422,80.5625,80.98999786376953,725103.0,Edwards Lifesciences Corporatio,80.99,47549231104,4128295,0.119,-0.075,1412600064,0.15533,6.624,4.682,1261549952.0,33.05714,
CPRT,2025-09-04,49.02999877929688,49.59999847412109,48.59999847412109,49.48099899291992,2780979.0,"Copart, Inc.",49.481,47844958208,6758506,0.075,0.077,1478662016,0.18441999,1.148,8.155,873605888.0,28.437355,
EXC,2025-09-04,43.70000076293945,43.970001220703125,43.119998931884766,43.15999984741211,1624271.0,Exelon Corporation,43.16,43591168000,5868422,0.012,-0.135,2654000128,0.09871,176.868,0.948,-1859124992.0,16.410646,
GRMN,2025-09-04,238.19000244140625,240.97000122070312,237.8950042724609,239.0200042724609,368252.0,Garmin Ltd.,239.02,46009917440,873109,0.204,0.327,1568435968,0.20733,2.335,3.012,765877504.0,32.040215,
CCI,2025-09-04,97.83999633789062,97.83999633789062,95.66000366210938,95.66000366210938,1437354.0,Crown Castle Inc.,95.66,41657061376,3202119,-0.042,0.159,-3912999936,-1.83279,,0.282,1330499968.0,35.69403,
AIG,2025-09-04,81.68000030517578,81.90119934082031,81.23999786376953,81.4800033569336,1171236.0,"American International Group, I",81.48,45140246528,4199219,0.083,,3268999936,0.07604,22.293,0.632,13649750016.0,12.14307,
DDOG,2025-09-04,131.41000366210938,131.97000122070312,129.69000244140625,131.62750244140625,1296378.0,"Datadog, Inc.",131.6275,45904433152,7157901,0.281,-0.936,124580000,0.04447,39.566,3.432,823317376.0,64.84113,
KMB,2025-09-04,128.5,129.40899658203125,127.83999633789062,128.77999877929688,825519.0,Kimberly-Clark Corporation,128.78,42726629376,2341948,-0.016,-0.05,2449999872,1.84203,518.746,0.775,1951374976.0,16.878113,
OXY,2025-09-04,46.29999923706055,46.77999877929688,45.790000915527344,46.66279983520508,4090195.0,Occidental Petroleum Corporatio,46.6628,45936726016,11344027,-0.059,-0.748,1730000000,0.071100004,66.823,1.048,4515250176.0,14.766708,
EA,2025-09-04,168.1699981689453,168.2050018310547,165.52999877929688,167.02999877929688,1582268.0,Electronic Arts Inc.,167.03,41792077824,2819754,0.007,-0.24,1042000000,0.15458,36.32,0.837,1755000064.0,19.581478,
MSCI,2025-09-04,554.0999755859375,557.594970703125,551.0,556.155029296875,235660.0,MSCI Inc.,556.155,43027046400,691382,0.091,0.163,1178665984,,,0.865,1117176576.0,32.638203,
TTWO,2025-09-04,238.52999877929688,240.2308959960937,237.5,240.0200958251953,309126.0,"Take-Two Interactive Software, ",240.0201,44276506624,1847201,0.124,,-4228800000,-0.89287,100.747,1.165,1226212480.0,30.614807,
BKR,2025-09-04,45.04499816894531,46.65999984741211,44.83000183105469,46.505001068115234,3041745.0,Baker Hughes Company,46.505,45848301568,7096287,-0.032,0.223,3048000000,0.18363,33.77,1.408,1096875008.0,18.095331,
PEG,2025-09-04,81.86000061035156,82.46199798583984,80.87999725341797,81.2300033569336,904465.0,Public Service Enterprise Group,81.23,40540270592,2625704,0.158,0.345,1980000000,0.12186,140.561,1.001,-965750016.0,19.958231,
XEL,2025-09-04,72.7249984741211,73.20999908447266,71.5199966430664,71.68499755859375,1398734.0,Xcel Energy Inc.,71.685,42396368896,3236975,0.086,0.389,2072999936,0.10654,159.282,0.963,-4188499968.0,18.71671,
VLO,2025-09-04,155.57000732421875,156.9250030517578,155.0050048828125,156.60009765625,694333.0,Valero Energy Corporation,156.6001,48648134656,2937559,-0.146,-0.158,760000000,0.02757,39.511,1.622,2656250112.0,16.22799,
AME,2025-09-04,184.3300018310547,186.88999938964844,183.6100006103516,186.6499938964844,328755.0,"AMETEK, Inc.",186.65,43107561472,1318256,0.025,0.069,1437623040,0.14639,21.164,1.633,1420693376.0,25.568491,
RMD,2025-09-04,270.29998779296875,273.2149963378906,267.57000732421875,272.8226928710937,348567.0,ResMed Inc.,272.8227,39945334784,956404,0.102,0.303,1400722944,0.25863,14.273,3.44,1207525632.0,26.513382,
YUM,2025-09-04,144.66000366210938,145.36000061035156,142.35000610351562,143.36500549316406,430104.0,"Yum! Brands, Inc.",143.365,39788949504,1947737,0.096,0.039,1432999936,,,0.819,1333624960.0,23.579771,
FANG,2025-09-04,141.94000244140625,143.4149932861328,140.5399932861328,143.0500030517578,626169.0,"Diamondback Energy, Inc.",143.05,41389264896,2167609,0.413,-0.489,3816999936,0.13784,35.449,0.55,-419624992.0,9.766052,
CHTR,2025-09-04,261.7900085449219,267.5,258.3299865722656,258.5,1382659.0,"Charter Communications, Inc.",258.5,35308777472,1798487,0.006,0.081,5264000000,0.32652,472.717,0.331,3736000000.0,7.2247066,
KVUE,2025-09-04,20.530000686645508,20.565000534057617,20.26000022888184,20.42720031738281,5429657.0,Kenvue Inc.,20.4272,39201226752,18102930,-0.04,6.295,1418000000,0.13564,81.491,0.978,1916499968.0,16.743607,
ETR,2025-09-04,88.77999877929688,89.5999984741211,87.44750213623047,87.61000061035156,1418679.0,Entergy Corporation,87.61,39109890048,2651288,0.127,8.545,1760077056,0.111999996,183.959,0.797,-2688983296.0,11.319122,
MPWR,2025-09-04,827.5599975585938,837.1400146484375,817.5650024414062,834.6400146484375,90896.0,"Monolithic Power Systems, Inc.",834.64,39972581376,573406,0.31,0.356,1861309952,0.665,0.585,5.003,510800512.0,48.582073,
